county,precinct,office,district,party,candidate,votes,failsafe,provisional,absentee_by_mail,failsafe_provisional,early_voting,election_day
Charleston,Mt. Pleasant 29,U.S. House,1,REP,Catherine Templeton,30,0,0,1,0,6,23
Charleston,Mt. Pleasant 30,U.S. House,1,REP,Catherine Templeton,114,0,0,0,0,15,99
Charleston,Mt. Pleasant 31,U.S. House,1,REP,Catherine Templeton,36,0,0,2,0,14,20
Charleston,Mt. Pleasant 32,U.S. House,1,REP,Catherine Templeton,49,0,0,4,0,11,34
Charleston,Mt. Pleasant 33,U.S. House,1,REP,Catherine Templeton,147,0,0,9,0,57,81
Charleston,Mt. Pleasant 34,U.S. House,1,REP,Catherine Templeton,41,0,0,1,0,20,20
Charleston,Mt. Pleasant 35,U.S. House,1,REP,Catherine Templeton,136,0,0,9,0,44,83
Charleston,Mt. Pleasant 36,U.S. House,1,REP,Catherine Templeton,31,0,0,1,0,10,20
Charleston,Mt. Pleasant 37,U.S. House,1,REP,Catherine Templeton,87,0,0,2,0,27,58
Charleston,Mt. Pleasant 38,U.S. House,1,REP,Catherine Templeton,69,0,0,1,0,28,40
Charleston,Mt. Pleasant 39,U.S. House,1,REP,Catherine Templeton,171,0,0,6,0,67,98
Charleston,James Island 1A,U.S. House,1,REP,Catherine Templeton,28,0,0,1,0,1,26
Charleston,James Island 1B,U.S. House,1,REP,Catherine Templeton,10,0,0,2,0,1,7
Charleston,James Island 3,U.S. House,1,REP,Catherine Templeton,3,0,0,0,0,1,2
Charleston,James Island 5A,U.S. House,1,REP,Catherine Templeton,31,0,0,2,0,7,22
Charleston,James Island 5B,U.S. House,1,REP,Catherine Templeton,19,0,0,0,0,2,17
Charleston,James Island 6,U.S. House,1,REP,Catherine Templeton,31,0,0,3,0,3,25
Charleston,James Island 7,U.S. House,1,REP,Catherine Templeton,43,0,0,3,0,13,27
Charleston,James Island 8A,U.S. House,1,REP,Catherine Templeton,53,0,0,21,0,5,27
Charleston,James Island 8B,U.S. House,1,REP,Catherine Templeton,26,0,0,0,0,0,26
Charleston,James Island 9,U.S. House,1,REP,Catherine Templeton,27,0,0,2,0,1,24
Charleston,James Island 10,U.S. House,1,REP,Catherine Templeton,24,0,0,0,0,3,21
Charleston,James Island 11,U.S. House,1,REP,Catherine Templeton,35,0,0,5,0,5,25
Charleston,James Island 12,U.S. House,1,REP,Catherine Templeton,40,0,0,2,0,4,34
Charleston,James Island 13,U.S. House,1,REP,Catherine Templeton,65,0,0,3,0,13,49
Charleston,James Island 14,U.S. House,1,REP,Catherine Templeton,25,0,0,6,0,4,15
Charleston,James Island 15,U.S. House,1,REP,Catherine Templeton,37,0,0,0,0,2,35
Charleston,James Island 17,U.S. House,1,REP,Catherine Templeton,72,0,0,1,0,15,56
Charleston,James Island 19,U.S. House,1,REP,Catherine Templeton,30,0,0,3,0,3,24
Charleston,James Island 20,U.S. House,1,REP,Catherine Templeton,21,0,0,1,0,6,14
Charleston,James Island 22,U.S. House,1,REP,Catherine Templeton,41,0,0,5,0,2,34
Charleston,Johns Island 1A,U.S. House,1,REP,Catherine Templeton,85,0,0,4,0,28,53
Charleston,Johns Island 1B,U.S. House,1,REP,Catherine Templeton,49,0,0,0,0,11,38
Charleston,Johns Island 2,U.S. House,1,REP,Catherine Templeton,138,0,0,1,0,22,115
Charleston,Johns Island 3A,U.S. House,1,REP,Catherine Templeton,162,0,0,5,0,29,128
Charleston,Johns Island 3B,U.S. House,1,REP,Catherine Templeton,68,0,0,7,0,15,46
Charleston,Johns Island 4,U.S. House,1,REP,Catherine Templeton,27,0,0,4,0,4,19
Charleston,Failsafe,U.S. House,1,REP,Catherine Templeton,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,1,REP,Catherine Templeton,2,0,2,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,REP,Catherine Templeton,4,0,0,0,4,0,0
Charleston,Awendaw,U.S. House,1,REP,Bill Young,29,0,0,0,0,4,25
Charleston,Christ Church,U.S. House,1,REP,Bill Young,16,0,0,1,0,3,12
Charleston,Isle Of Palms 1A,U.S. House,1,REP,Bill Young,23,0,0,2,0,5,16
Charleston,Isle of Palms 1B,U.S. House,1,REP,Bill Young,22,0,0,1,0,4,17
Charleston,Isle of Palms 1C,U.S. House,1,REP,Bill Young,35,0,0,5,0,11,19
Charleston,Sullivans Island,U.S. House,1,REP,Bill Young,34,0,0,0,0,5,29
Charleston,McClellanville,U.S. House,1,REP,Bill Young,19,0,0,0,0,3,16
Charleston,Edisto Island,U.S. House,1,REP,Bill Young,21,0,0,0,0,3,18
Charleston,Wadmalaw Island 1,U.S. House,1,REP,Bill Young,8,0,0,1,0,1,6
Charleston,Wadmalaw Island 2,U.S. House,1,REP,Bill Young,17,0,0,3,0,2,12
Charleston,Kiawah Island,U.S. House,1,REP,Bill Young,38,0,0,9,0,3,26
Charleston,Town of Seabrook,U.S. House,1,REP,Bill Young,42,0,0,1,0,8,33
Charleston,Folly Beach 1,U.S. House,1,REP,Bill Young,15,0,0,1,0,0,14
Charleston,Folly Beach 2,U.S. House,1,REP,Bill Young,23,0,0,1,0,1,21
Charleston,Mt. Pleasant 1,U.S. House,1,REP,Bill Young,22,0,0,2,0,2,18
Charleston,Mt. Pleasant 2,U.S. House,1,REP,Bill Young,12,0,0,1,0,2,9
Charleston,Mt. Pleasant 3,U.S. House,1,REP,Bill Young,48,0,0,9,0,7,32
Charleston,Mt. Pleasant 4,U.S. House,1,REP,Bill Young,13,0,0,0,0,3,10
Charleston,Mt. Pleasant 5,U.S. House,1,REP,Bill Young,19,0,0,2,0,2,15
Charleston,Mt. Pleasant 6,U.S. House,1,REP,Bill Young,24,0,0,1,0,3,20
Charleston,Mt. Pleasant 7,U.S. House,1,REP,Bill Young,9,0,0,1,0,2,6
Charleston,Mt. Pleasant 8,U.S. House,1,REP,Bill Young,10,0,0,0,0,3,7
Charleston,Mt. Pleasant 9,U.S. House,1,REP,Bill Young,22,0,0,1,0,3,18
Charleston,Mt. Pleasant 10,U.S. House,1,REP,Bill Young,22,0,0,2,0,6,14
Charleston,Mt. Pleasant 11,U.S. House,1,REP,Bill Young,15,0,0,0,0,4,11
Charleston,Mt. Pleasant 12,U.S. House,1,REP,Bill Young,25,0,0,0,0,2,23
Charleston,Mt. Pleasant 13,U.S. House,1,REP,Bill Young,12,0,0,4,0,1,7
Charleston,Mt. Pleasant 14,U.S. House,1,REP,Bill Young,16,0,0,2,0,3,11
Charleston,Mt. Pleasant 15,U.S. House,1,REP,Bill Young,45,0,0,2,0,6,37
Charleston,Mt. Pleasant 16,U.S. House,1,REP,Bill Young,26,0,0,0,0,1,25
Charleston,Mt. Pleasant 17,U.S. House,1,REP,Bill Young,45,0,0,1,0,13,31
Charleston,Mt. Pleasant 18,U.S. House,1,REP,Bill Young,25,0,0,2,0,5,18
Charleston,Mt. Pleasant 19,U.S. House,1,REP,Bill Young,33,0,0,2,0,5,26
Charleston,Mt. Pleasant 20,U.S. House,1,REP,Bill Young,31,0,0,7,0,8,16
Charleston,Mt. Pleasant 21,U.S. House,1,REP,Bill Young,37,0,0,3,0,14,20
Charleston,Mt. Pleasant 22,U.S. House,1,REP,Bill Young,19,0,0,2,0,4,13
Charleston,Mt. Pleasant 23,U.S. House,1,REP,Bill Young,27,0,0,2,0,4,21
Charleston,Mt. Pleasant 24,U.S. House,1,REP,Bill Young,16,0,0,0,0,1,15
Charleston,Mt. Pleasant 25,U.S. House,1,REP,Bill Young,18,0,0,1,0,4,13
Charleston,Mt. Pleasant 26,U.S. House,1,REP,Bill Young,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 27,U.S. House,1,REP,Bill Young,42,0,0,3,0,4,35
Charleston,Mt. Pleasant 28,U.S. House,1,REP,Bill Young,15,0,0,0,0,1,14
Charleston,Mt. Pleasant 29,U.S. House,1,REP,Bill Young,9,0,0,1,0,3,5
Charleston,Mt. Pleasant 30,U.S. House,1,REP,Bill Young,35,0,0,0,0,9,26
Charleston,Mt. Pleasant 31,U.S. House,1,REP,Bill Young,28,0,0,0,0,2,26
Charleston,Mt. Pleasant 32,U.S. House,1,REP,Bill Young,48,0,0,0,0,18,30
Charleston,Mt. Pleasant 33,U.S. House,1,REP,Bill Young,100,0,0,1,0,37,62
Charleston,Mt. Pleasant 34,U.S. House,1,REP,Bill Young,39,0,0,0,0,13,26
Charleston,Mt. Pleasant 35,U.S. House,1,REP,Bill Young,85,0,0,4,0,25,56
Charleston,Mt. Pleasant 36,U.S. House,1,REP,Bill Young,21,0,0,0,0,9,12
Charleston,Mt. Pleasant 37,U.S. House,1,REP,Bill Young,45,0,0,1,0,8,36
Charleston,Mt. Pleasant 38,U.S. House,1,REP,Bill Young,30,0,0,0,0,10,20
Charleston,Mt. Pleasant 39,U.S. House,1,REP,Bill Young,80,0,0,2,0,35,43
Charleston,James Island 1A,U.S. House,1,REP,Bill Young,12,0,0,0,0,1,11
Charleston,James Island 1B,U.S. House,1,REP,Bill Young,2,0,0,0,0,0,2
Charleston,James Island 3,U.S. House,1,REP,Bill Young,1,0,0,0,0,0,1
Charleston,James Island 5A,U.S. House,1,REP,Bill Young,17,0,0,1,0,2,14
Charleston,James Island 5B,U.S. House,1,REP,Bill Young,16,0,0,2,0,4,10
Charleston,James Island 6,U.S. House,1,REP,Bill Young,15,0,0,0,0,1,14
Charleston,James Island 7,U.S. House,1,REP,Bill Young,25,0,0,2,0,3,20
Charleston,James Island 8A,U.S. House,1,REP,Bill Young,11,0,0,4,0,0,7
Charleston,James Island 8B,U.S. House,1,REP,Bill Young,19,0,0,0,0,2,17
Charleston,James Island 9,U.S. House,1,REP,Bill Young,12,0,0,0,0,0,12
Charleston,James Island 10,U.S. House,1,REP,Bill Young,14,0,0,1,0,5,8
Charleston,James Island 11,U.S. House,1,REP,Bill Young,29,0,0,6,0,0,23
Charleston,James Island 12,U.S. House,1,REP,Bill Young,27,0,0,1,0,4,22
Charleston,James Island 13,U.S. House,1,REP,Bill Young,22,0,0,0,0,0,22
Charleston,James Island 14,U.S. House,1,REP,Bill Young,13,0,0,2,0,0,11
Charleston,James Island 15,U.S. House,1,REP,Bill Young,19,0,0,0,0,0,19
Charleston,James Island 17,U.S. House,1,REP,Bill Young,21,0,0,5,0,4,12
Charleston,James Island 19,U.S. House,1,REP,Bill Young,15,0,0,3,0,1,11
Charleston,James Island 20,U.S. House,1,REP,Bill Young,7,0,0,1,0,1,5
Charleston,James Island 22,U.S. House,1,REP,Bill Young,31,0,0,0,0,11,20
Charleston,Johns Island 1A,U.S. House,1,REP,Bill Young,38,0,0,2,0,14,22
Charleston,Johns Island 1B,U.S. House,1,REP,Bill Young,38,0,0,3,0,7,28
Charleston,Johns Island 2,U.S. House,1,REP,Bill Young,66,0,0,3,0,21,42
Charleston,Johns Island 3A,U.S. House,1,REP,Bill Young,75,0,0,1,0,11,63
Charleston,Johns Island 3B,U.S. House,1,REP,Bill Young,31,0,0,7,0,3,21
Charleston,Johns Island 4,U.S. House,1,REP,Bill Young,14,0,0,0,0,2,12
Charleston,Failsafe,U.S. House,1,REP,Bill Young,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,1,REP,Bill Young,3,0,3,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,1,REP,Bill Young,1,0,0,0,1,0,0
Charleston,Deer Park 1A,U.S. House,6,REP,Duke Buckner,13,0,0,0,0,3,10
Charleston,Deer Park 1B,U.S. House,6,REP,Duke Buckner,79,0,0,20,0,11,48
Charleston,Deer Park 2A,U.S. House,6,REP,Duke Buckner,46,0,0,4,0,10,32
Charleston,Deer Park 2B,U.S. House,6,REP,Duke Buckner,28,0,0,0,0,9,19
Charleston,Deer Park 2C,U.S. House,6,REP,Duke Buckner,48,0,0,1,0,14,33
Charleston,Deer Park 3,U.S. House,6,REP,Duke Buckner,19,0,0,2,0,2,15
Charleston,Lincolnville,U.S. House,6,REP,Duke Buckner,25,0,0,5,0,1,19
Charleston,Ladson,U.S. House,6,REP,Duke Buckner,26,0,0,7,0,2,17
Charleston,Charleston 1,U.S. House,6,REP,Duke Buckner,92,0,0,2,0,17,73
Charleston,Charleston 2,U.S. House,6,REP,Duke Buckner,104,0,0,6,0,5,93
Charleston,Charleston 3,U.S. House,6,REP,Duke Buckner,63,0,0,3,0,7,53
Charleston,Charleston 4,U.S. House,6,REP,Duke Buckner,51,0,0,2,0,4,45
Charleston,Charleston 5,U.S. House,6,REP,Duke Buckner,54,0,0,2,0,6,46
Charleston,Charleston 6,U.S. House,6,REP,Duke Buckner,33,0,0,3,0,0,30
Charleston,Charleston 7,U.S. House,6,REP,Duke Buckner,45,0,0,0,0,5,40
Charleston,Charleston 8,U.S. House,6,REP,Duke Buckner,3,0,0,0,0,1,2
Charleston,Charleston 9,U.S. House,6,REP,Duke Buckner,11,0,0,1,0,1,9
Charleston,Charleston 10,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Charleston,Charleston 11,U.S. House,6,REP,Duke Buckner,32,0,0,2,0,5,25
Charleston,Charleston 12,U.S. House,6,REP,Duke Buckner,13,0,0,1,0,1,11
Charleston,Charleston 13,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,1,5
Charleston,Charleston 14,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,2,4
Charleston,Charleston 15,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Charleston,Charleston 16,U.S. House,6,REP,Duke Buckner,11,0,0,0,0,0,11
Charleston,Charleston 17,U.S. House,6,REP,Duke Buckner,13,0,0,1,0,4,8
Charleston,Charleston 18,U.S. House,6,REP,Duke Buckner,3,0,0,0,0,0,3
Charleston,Charleston 19,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,0,6
Charleston,Charleston 20,U.S. House,6,REP,Duke Buckner,11,0,0,0,0,0,11
Charleston,Charleston 21,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,1,1
Charleston,St. Pauls 1,U.S. House,6,REP,Duke Buckner,23,0,0,2,0,1,20
Charleston,St. Pauls 2A,U.S. House,6,REP,Duke Buckner,29,0,0,6,0,2,21
Charleston,St. Pauls 2B,U.S. House,6,REP,Duke Buckner,67,0,0,3,0,11,53
Charleston,St. Pauls 3,U.S. House,6,REP,Duke Buckner,240,0,0,8,0,59,173
Charleston,St. Pauls 4,U.S. House,6,REP,Duke Buckner,34,0,0,3,0,5,26
Charleston,St. Pauls 5,U.S. House,6,REP,Duke Buckner,56,0,0,4,0,10,42
Charleston,St. Pauls 6,U.S. House,6,REP,Duke Buckner,177,0,0,11,0,58,108
Charleston,St. Andrews 1,U.S. House,6,REP,Duke Buckner,15,0,0,5,0,1,9
Charleston,St. Andrews 2,U.S. House,6,REP,Duke Buckner,18,0,0,3,0,3,12
Charleston,St. Andrews 3,U.S. House,6,REP,Duke Buckner,17,0,0,4,0,1,12
Charleston,St. Andrews 4,U.S. House,6,REP,Duke Buckner,88,0,0,4,0,13,71
Charleston,St. Andrews 5,U.S. House,6,REP,Duke Buckner,82,0,0,3,0,11,68
Charleston,St. Andrews 6,U.S. House,6,REP,Duke Buckner,65,0,0,1,0,5,59
Charleston,St. Andrews 7,U.S. House,6,REP,Duke Buckner,63,0,0,0,0,11,52
Charleston,St. Andrews 8,U.S. House,6,REP,Duke Buckner,9,0,0,0,0,1,8
Charleston,St. Andrews 9,U.S. House,6,REP,Duke Buckner,7,0,0,0,0,4,3
Charleston,St. Andrews 10,U.S. House,6,REP,Duke Buckner,34,0,0,1,0,9,24
Charleston,St. Andrews 11,U.S. House,6,REP,Duke Buckner,45,0,0,1,0,13,31
Charleston,St. Andrews 12,U.S. House,6,REP,Duke Buckner,46,0,0,6,0,10,30
Charleston,St. Andrews 13,U.S. House,6,REP,Duke Buckner,56,0,0,0,0,8,48
Charleston,St. Andrews 14,U.S. House,6,REP,Duke Buckner,37,0,0,2,0,9,26
Charleston,St. Andrews 15,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,3,3
Charleston,St. Andrews 16,U.S. House,6,REP,Duke Buckner,30,0,0,3,0,5,22
Charleston,St. Andrews 17,U.S. House,6,REP,Duke Buckner,71,0,0,3,0,23,45
Charleston,St. Andrews 18,U.S. House,6,REP,Duke Buckner,15,0,0,1,0,2,12
Charleston,St. Andrews 19,U.S. House,6,REP,Duke Buckner,3,0,0,0,0,0,3
Charleston,St. Andrews 20,U.S. House,6,REP,Duke Buckner,57,0,0,3,0,15,39
Charleston,St. Andrews 21,U.S. House,6,REP,Duke Buckner,28,0,0,2,0,9,17
Charleston,St. Andrews 22,U.S. House,6,REP,Duke Buckner,64,0,0,6,0,9,49
Charleston,St. Andrews 23,U.S. House,6,REP,Duke Buckner,17,0,0,1,0,3,13
Charleston,St. Andrews 24,U.S. House,6,REP,Duke Buckner,31,0,0,3,0,8,20
Charleston,St. Andrews 25,U.S. House,6,REP,Duke Buckner,19,0,0,0,0,9,10
Charleston,St. Andrews 26,U.S. House,6,REP,Duke Buckner,48,0,0,3,0,23,22
Charleston,St. Andrews 27,U.S. House,6,REP,Duke Buckner,113,0,0,10,0,26,77
Charleston,St. Andrews 28,U.S. House,6,REP,Duke Buckner,115,0,0,5,0,37,73
Charleston,St. Andrews 29,U.S. House,6,REP,Duke Buckner,93,0,0,8,0,21,64
Charleston,St. Andrews 30,U.S. House,6,REP,Duke Buckner,70,0,0,12,0,24,34
Charleston,St. Andrews 31,U.S. House,6,REP,Duke Buckner,36,0,0,2,0,8,26
Charleston,St. Andrews 32,U.S. House,6,REP,Duke Buckner,60,0,0,10,0,10,40
Charleston,St. Andrews 33,U.S. House,6,REP,Duke Buckner,61,0,0,0,0,27,34
Charleston,St. Andrews 34,U.S. House,6,REP,Duke Buckner,221,0,0,6,0,53,162
Charleston,St. Andrews 35,U.S. House,6,REP,Duke Buckner,125,0,0,6,0,29,90
Charleston,St. Andrews 36,U.S. House,6,REP,Duke Buckner,101,0,0,7,0,15,79
Charleston,St. Andrews 37,U.S. House,6,REP,Duke Buckner,208,0,0,8,0,50,150
Charleston,North Charleston 1,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,0,1
Charleston,North Charleston 2,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Charleston,North Charleston 3,U.S. House,6,REP,Duke Buckner,51,0,0,0,0,9,42
Charleston,North Charleston 4,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,1,0
Charleston,North Charleston 5,U.S. House,6,REP,Duke Buckner,5,0,0,0,0,1,4
Charleston,North Charleston 6,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,0,1
Charleston,North Charleston 7,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Charleston,North Charleston 8,U.S. House,6,REP,Duke Buckner,14,0,0,1,0,5,8
Charleston,North Charleston 9,U.S. House,6,REP,Duke Buckner,28,0,0,2,0,6,20
Charleston,North Charleston 10,U.S. House,6,REP,Duke Buckner,5,0,0,0,0,1,4
Charleston,North Charleston 11,U.S. House,6,REP,Duke Buckner,22,0,0,2,0,4,16
Charleston,North Charleston 12,U.S. House,6,REP,Duke Buckner,27,0,0,2,0,3,22
Charleston,North Charleston 13,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Charleston,North Charleston 14,U.S. House,6,REP,Duke Buckner,13,0,0,0,0,6,7
Charleston,North Charleston 15,U.S. House,6,REP,Duke Buckner,4,0,0,0,0,0,4
Charleston,North Charleston 16,U.S. House,6,REP,Duke Buckner,12,0,0,2,0,7,3
Charleston,North Charleston 17,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,0,1
Charleston,North Charleston 18,U.S. House,6,REP,Duke Buckner,12,0,0,2,0,2,8
Charleston,North Charleston 19,U.S. House,6,REP,Duke Buckner,4,0,0,0,0,1,3
Charleston,North Charleston 20,U.S. House,6,REP,Duke Buckner,36,0,0,3,0,9,24
Charleston,North Charleston 21,U.S. House,6,REP,Duke Buckner,11,0,0,0,0,3,8
Charleston,North Charleston 22,U.S. House,6,REP,Duke Buckner,6,0,0,0,0,2,4
Charleston,North Charleston 23,U.S. House,6,REP,Duke Buckner,34,0,0,9,0,6,19
Charleston,North Charleston 24,U.S. House,6,REP,Duke Buckner,12,0,0,0,0,4,8
Charleston,North Charleston 25,U.S. House,6,REP,Duke Buckner,1,0,0,0,0,1,0
Charleston,North Charleston 26,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,0,2
Charleston,North Charleston 27,U.S. House,6,REP,Duke Buckner,13,0,0,0,0,0,13
Charleston,North Charleston 28,U.S. House,6,REP,Duke Buckner,2,0,0,0,0,2,0
Charleston,North Charleston 29,U.S. House,6,REP,Duke Buckner,9,0,0,0,0,0,9
Charleston,North Charleston 30,U.S. House,6,REP,Duke Buckner,18,0,0,2,0,4,12
Charleston,Failsafe,U.S. House,6,REP,Duke Buckner,0,0,0,0,0,0,0
Charleston,Provisional,U.S. House,6,REP,Duke Buckner,4,0,4,0,0,0,0
Charleston,Failsafe Provisional,U.S. House,6,REP,Duke Buckner,1,0,0,0,1,0,0
Charleston,Deer Park 1A,U.S. House,6,REP,Justin Scott,9,0,0,0,0,3,6
Charleston,Deer Park 1B,U.S. House,6,REP,Justin Scott,41,0,0,9,0,4,28
Charleston,Deer Park 2A,U.S. House,6,REP,Justin Scott,34,0,0,3,0,5,26
Charleston,Deer Park 2B,U.S. House,6,REP,Justin Scott,13,0,0,0,0,1,12
Charleston,Deer Park 2C,U.S. House,6,REP,Justin Scott,17,0,0,0,0,1,16
Charleston,Deer Park 3,U.S. House,6,REP,Justin Scott,20,0,0,5,0,4,11
Charleston,Lincolnville,U.S. House,6,REP,Justin Scott,54,0,0,8,0,2,44
Charleston,Ladson,U.S. House,6,REP,Justin Scott,26,0,0,2,0,7,17
Charleston,Charleston 1,U.S. House,6,REP,Justin Scott,22,0,0,0,0,0,22
Charleston,Charleston 2,U.S. House,6,REP,Justin Scott,24,0,0,2,0,3,19
Charleston,Charleston 3,U.S. House,6,REP,Justin Scott,24,0,0,0,0,3,21
Charleston,Charleston 4,U.S. House,6,REP,Justin Scott,29,0,0,1,0,3,25
Charleston,Charleston 5,U.S. House,6,REP,Justin Scott,16,0,0,1,0,1,14
Charleston,Charleston 6,U.S. House,6,REP,Justin Scott,30,0,0,3,0,3,24
Charleston,Charleston 7,U.S. House,6,REP,Justin Scott,26,0,0,1,0,2,23
Charleston,Charleston 8,U.S. House,6,REP,Justin Scott,2,0,0,0,0,0,2
Charleston,Charleston 9,U.S. House,6,REP,Justin Scott,10,0,0,0,0,1,9
Charleston,Charleston 10,U.S. House,6,REP,Justin Scott,1,0,0,0,0,0,1
Charleston,Charleston 11,U.S. House,6,REP,Justin Scott,11,0,0,0,0,1,10
Charleston,Charleston 12,U.S. House,6,REP,Justin Scott,9,0,0,0,0,3,6
Charleston,Charleston 13,U.S. House,6,REP,Justin Scott,3,0,0,0,0,1,2
Charleston,Charleston 14,U.S. House,6,REP,Justin Scott,3,0,0,0,0,0,3
Charleston,Charleston 15,U.S. House,6,REP,Justin Scott,5,0,0,0,0,1,4
Charleston,Charleston 16,U.S. House,6,REP,Justin Scott,5,0,0,0,0,0,5
Charleston,Charleston 17,U.S. House,6,REP,Justin Scott,5,0,0,0,0,1,4
Charleston,Charleston 18,U.S. House,6,REP,Justin Scott,3,0,0,0,0,0,3
Charleston,Charleston 19,U.S. House,6,REP,Justin Scott,1,0,0,0,0,0,1
Charleston,Charleston 20,U.S. House,6,REP,Justin Scott,7,0,0,0,0,2,5
Charleston,Charleston 21,U.S. House,6,REP,Justin Scott,3,0,0,0,0,0,3
Charleston,St. Pauls 1,U.S. House,6,REP,Justin Scott,10,0,0,1,0,2,7
Charleston,St. Pauls 2A,U.S. House,6,REP,Justin Scott,10,0,0,0,0,2,8
Charleston,St. Pauls 2B,U.S. House,6,REP,Justin Scott,13,0,0,0,0,3,10
Charleston,St. Pauls 3,U.S. House,6,REP,Justin Scott,85,0,0,6,0,13,66
Charleston,St. Pauls 4,U.S. House,6,REP,Justin Scott,16,0,0,0,0,0,16
Charleston,St. Pauls 5,U.S. House,6,REP,Justin Scott,28,0,0,2,0,4,22
Charleston,St. Pauls 6,U.S. House,6,REP,Justin Scott,86,0,0,3,0,25,58
Charleston,St. Andrews 1,U.S. House,6,REP,Justin Scott,14,0,0,2,0,1,11
Charleston,St. Andrews 2,U.S. House,6,REP,Justin Scott,3,0,0,0,0,1,2
Charleston,St. Andrews 3,U.S. House,6,REP,Justin Scott,6,0,0,1,0,1,4
Charleston,St. Andrews 4,U.S. House,6,REP,Justin Scott,40,0,0,1,0,10,29
Charleston,St. Andrews 5,U.S. House,6,REP,Justin Scott,38,0,0,2,0,2,34
Charleston,St. Andrews 6,U.S. House,6,REP,Justin Scott,33,0,0,2,0,5,26
Charleston,St. Andrews 7,U.S. House,6,REP,Justin Scott,60,0,0,4,0,7,49
Charleston,St. Andrews 8,U.S. House,6,REP,Justin Scott,9,0,0,0,0,0,9
Charleston,St. Andrews 9,U.S. House,6,REP,Justin Scott,4,0,0,0,0,0,4
Charleston,St. Andrews 10,U.S. House,6,REP,Justin Scott,16,0,0,0,0,4,12
Charleston,St. Andrews 11,U.S. House,6,REP,Justin Scott,36,0,0,2,0,12,22
Charleston,St. Andrews 12,U.S. House,6,REP,Justin Scott,35,0,0,3,0,7,25
Charleston,St. Andrews 13,U.S. House,6,REP,Justin Scott,51,0,0,2,0,8,41
Charleston,St. Andrews 14,U.S. House,6,REP,Justin Scott,31,0,0,6,0,8,17
Charleston,St. Andrews 15,U.S. House,6,REP,Justin Scott,1,0,0,0,0,0,1
Charleston,St. Andrews 16,U.S. House,6,REP,Justin Scott,22,0,0,0,0,3,19
Charleston,St. Andrews 17,U.S. House,6,REP,Justin Scott,61,0,0,2,0,18,41
Charleston,St. Andrews 18,U.S. House,6,REP,Justin Scott,8,0,0,0,0,1,7
Charleston,St. Andrews 19,U.S. House,6,REP,Justin Scott,2,0,0,0,0,0,2
Charleston,St. Andrews 20,U.S. House,6,REP,Justin Scott,37,0,0,3,0,12,22
Charleston,St. Andrews 21,U.S. House,6,REP,Justin Scott,14,0,0,0,0,3,11
Charleston,St. Andrews 22,U.S. House,6,REP,Justin Scott,49,0,0,1,0,14,34
Charleston,St. Andrews 23,U.S. House,6,REP,Justin Scott,13,0,0,1,0,3,9
Charleston,St. Andrews 24,U.S. House,6,REP,Justin Scott,19,0,0,0,0,1,18
Charleston,St. Andrews 25,U.S. House,6,REP,Justin Scott,25,0,0,5,0,7,13
Charleston,St. Andrews 26,U.S. House,6,REP,Justin Scott,41,0,0,4,0,16,21
Charleston,St. Andrews 27,U.S. House,6,REP,Justin Scott,71,0,0,1,0,24,46
Charleston,St. Andrews 28,U.S. House,6,REP,Justin Scott,85,0,0,1,0,20,64
Charleston,St. Andrews 29,U.S. House,6,REP,Justin Scott,48,0,0,3,0,11,34
Charleston,St. Andrews 30,U.S. House,6,REP,Justin Scott,32,0,0,2,0,10,20
Charleston,St. Andrews 31,U.S. House,6,REP,Justin Scott,15,0,0,1,0,5,9
Charleston,St. Andrews 32,U.S. House,6,REP,Justin Scott,58,0,0,4,0,6,48
Charleston,St. Andrews 33,U.S. House,6,REP,Justin Scott,45,0,0,6,0,14,25
Charleston,St. Andrews 34,U.S. House,6,REP,Justin Scott,119,0,0,1,0,22,96
Charleston,St. Andrews 35,U.S. House,6,REP,Justin Scott,95,0,0,0,0,21,74
Charleston,St. Andrews 36,U.S. House,6,REP,Justin Scott,83,0,0,2,0,13,68
Charleston,St. Andrews 37,U.S. House,6,REP,Justin Scott,188,0,0,7,0,40,141
Charleston,North Charleston 1,U.S. House,6,REP,Justin Scott,1,0,0,0,0,0,1
Charleston,North Charleston 2,U.S. House,6,REP,Justin Scott,0,0,0,0,0,0,0
