county,precinct,office,district,candidate,party,votes,in-person_absentee,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Charleston,Mt. Pleasant 22,State Senate,34,Stephen Goldfinch,REP,793,436,0,0,0,145,212
Charleston,Mt. Pleasant 23,State Senate,34,Stephen Goldfinch,REP,743,395,0,0,0,109,239
Charleston,Mt. Pleasant 36,State Senate,34,Stephen Goldfinch,REP,232,115,0,0,0,34,83
Charleston,Mt. Pleasant 37,State Senate,34,Stephen Goldfinch,REP,1488,826,0,0,0,235,427
Charleston,Mt. Pleasant 38,State Senate,34,Stephen Goldfinch,REP,960,500,0,0,0,247,213
Charleston,Failsafe,State Senate,34,Stephen Goldfinch,REP,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,34,Stephen Goldfinch,REP,19,0,0,19,0,0,0
Charleston,Failsafe Provisional,State Senate,34,Stephen Goldfinch,REP,0,0,0,0,0,0,0
Charleston,Awendaw,State Senate,34,Emily Cegledy,DEM,574,130,0,0,0,268,176
Charleston,Christ Church,State Senate,34,Emily Cegledy,DEM,364,99,0,0,0,147,118
Charleston,McClellanville,State Senate,34,Emily Cegledy,DEM,876,164,0,0,0,336,376
Charleston,Mt. Pleasant 20,State Senate,34,Emily Cegledy,DEM,548,244,0,0,0,228,76
Charleston,Mt. Pleasant 21,State Senate,34,Emily Cegledy,DEM,516,179,0,0,0,287,50
Charleston,Mt. Pleasant 22,State Senate,34,Emily Cegledy,DEM,675,295,0,0,0,283,97
Charleston,Mt. Pleasant 23,State Senate,34,Emily Cegledy,DEM,758,358,0,0,0,252,148
Charleston,Mt. Pleasant 36,State Senate,34,Emily Cegledy,DEM,334,151,0,0,0,106,77
Charleston,Mt. Pleasant 37,State Senate,34,Emily Cegledy,DEM,1391,631,0,0,0,510,250
Charleston,Mt. Pleasant 38,State Senate,34,Emily Cegledy,DEM,545,233,0,0,0,257,55
Charleston,Failsafe,State Senate,34,Emily Cegledy,DEM,2,0,0,0,2,0,0
Charleston,Provisional,State Senate,34,Emily Cegledy,DEM,19,0,0,19,0,0,0
Charleston,Failsafe Provisional,State Senate,34,Emily Cegledy,DEM,0,0,0,0,0,0,0
Charleston,Awendaw,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Christ Church,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,McClellanville,State Senate,34,Write-In,NON,3,2,0,0,0,0,1
Charleston,Mt. Pleasant 20,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 21,State Senate,34,Write-In,NON,1,1,0,0,0,0,0
Charleston,Mt. Pleasant 22,State Senate,34,Write-In,NON,3,1,0,0,0,0,2
Charleston,Mt. Pleasant 23,State Senate,34,Write-In,NON,5,0,0,0,0,2,3
Charleston,Mt. Pleasant 36,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 37,State Senate,34,Write-In,NON,1,0,0,0,0,1,0
Charleston,Mt. Pleasant 38,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State Senate,34,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 17,State Senate,37,Larry Grooms,REP,1375,824,0,0,0,298,253
Charleston,Mt. Pleasant 26,State Senate,37,Larry Grooms,REP,26,12,0,0,0,5,9
Charleston,Mt. Pleasant 27,State Senate,37,Larry Grooms,REP,1434,878,0,0,0,269,287
Charleston,Mt. Pleasant 28,State Senate,37,Larry Grooms,REP,586,322,0,0,0,89,175
Charleston,Mt. Pleasant 30,State Senate,37,Larry Grooms,REP,1032,460,0,0,0,173,399
Charleston,Mt. Pleasant 31,State Senate,37,Larry Grooms,REP,672,382,0,0,0,142,148
Charleston,Mt. Pleasant 32,State Senate,37,Larry Grooms,REP,1566,816,0,0,0,312,438
Charleston,Mt. Pleasant 33,State Senate,37,Larry Grooms,REP,2466,1269,0,0,0,554,643
Charleston,Mt. Pleasant 34,State Senate,37,Larry Grooms,REP,892,413,0,0,0,205,274
Charleston,Mt. Pleasant 35,State Senate,37,Larry Grooms,REP,2661,1429,0,0,0,542,690
Charleston,Mt. Pleasant 36,State Senate,37,Larry Grooms,REP,422,234,0,0,0,51,137
Charleston,Mt. Pleasant 39,State Senate,37,Larry Grooms,REP,2148,1201,0,0,0,448,499
Charleston,North Charleston 9,State Senate,37,Larry Grooms,REP,335,172,0,0,0,70,93
Charleston,Failsafe,State Senate,37,Larry Grooms,REP,4,0,0,0,4,0,0
Charleston,Provisional,State Senate,37,Larry Grooms,REP,14,0,0,14,0,0,0
Charleston,Failsafe Provisional,State Senate,37,Larry Grooms,REP,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 17,State Senate,37,Steve French,LIB,85,47,0,0,0,17,21
Charleston,Mt. Pleasant 26,State Senate,37,Steve French,LIB,2,0,0,0,0,0,2
Charleston,Mt. Pleasant 27,State Senate,37,Steve French,LIB,81,33,0,0,0,14,34
Charleston,Mt. Pleasant 28,State Senate,37,Steve French,LIB,50,21,0,0,0,11,18
Charleston,Mt. Pleasant 30,State Senate,37,Steve French,LIB,46,14,0,0,0,7,25
Charleston,Mt. Pleasant 31,State Senate,37,Steve French,LIB,29,17,0,0,0,5,7
Charleston,Mt. Pleasant 32,State Senate,37,Steve French,LIB,66,28,0,0,0,12,26
Charleston,Mt. Pleasant 33,State Senate,37,Steve French,LIB,82,38,0,0,0,24,20
Charleston,Mt. Pleasant 34,State Senate,37,Steve French,LIB,29,11,0,0,0,10,8
Charleston,Mt. Pleasant 35,State Senate,37,Steve French,LIB,112,54,0,0,0,21,37
Charleston,Mt. Pleasant 36,State Senate,37,Steve French,LIB,36,17,0,0,0,7,12
Charleston,Mt. Pleasant 39,State Senate,37,Steve French,LIB,91,33,0,0,0,29,29
Charleston,North Charleston 9,State Senate,37,Steve French,LIB,47,24,0,0,0,6,17
Charleston,Failsafe,State Senate,37,Steve French,LIB,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,37,Steve French,LIB,2,0,0,2,0,0,0
Charleston,Failsafe Provisional,State Senate,37,Steve French,LIB,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 17,State Senate,37,Kathryn B Whitaker,DEM,848,422,0,0,0,313,113
Charleston,Mt. Pleasant 26,State Senate,37,Kathryn B Whitaker,DEM,462,233,0,0,0,133,96
Charleston,Mt. Pleasant 27,State Senate,37,Kathryn B Whitaker,DEM,913,450,0,0,0,364,99
Charleston,Mt. Pleasant 28,State Senate,37,Kathryn B Whitaker,DEM,381,167,0,0,0,139,75
Charleston,Mt. Pleasant 30,State Senate,37,Kathryn B Whitaker,DEM,671,298,0,0,0,177,196
Charleston,Mt. Pleasant 31,State Senate,37,Kathryn B Whitaker,DEM,563,276,0,0,0,227,60
Charleston,Mt. Pleasant 32,State Senate,37,Kathryn B Whitaker,DEM,717,352,0,0,0,246,119
Charleston,Mt. Pleasant 33,State Senate,37,Kathryn B Whitaker,DEM,1179,544,0,0,0,485,150
Charleston,Mt. Pleasant 34,State Senate,37,Kathryn B Whitaker,DEM,559,237,0,0,0,225,97
Charleston,Mt. Pleasant 35,State Senate,37,Kathryn B Whitaker,DEM,1514,720,0,0,0,546,248
Charleston,Mt. Pleasant 36,State Senate,37,Kathryn B Whitaker,DEM,334,145,0,0,0,96,93
Charleston,Mt. Pleasant 39,State Senate,37,Kathryn B Whitaker,DEM,1140,525,0,0,0,450,165
Charleston,North Charleston 9,State Senate,37,Kathryn B Whitaker,DEM,711,395,0,0,0,170,146
Charleston,Failsafe,State Senate,37,Kathryn B Whitaker,DEM,2,0,0,0,2,0,0
Charleston,Provisional,State Senate,37,Kathryn B Whitaker,DEM,8,0,0,8,0,0,0
Charleston,Failsafe Provisional,State Senate,37,Kathryn B Whitaker,DEM,2,0,2,0,0,0,0
Charleston,Mt. Pleasant 17,State Senate,37,Write-In,NON,1,0,0,0,0,0,1
Charleston,Mt. Pleasant 26,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 27,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 28,State Senate,37,Write-In,NON,1,1,0,0,0,0,0
Charleston,Mt. Pleasant 30,State Senate,37,Write-In,NON,2,0,0,0,0,0,2
Charleston,Mt. Pleasant 31,State Senate,37,Write-In,NON,1,0,0,0,0,0,1
Charleston,Mt. Pleasant 32,State Senate,37,Write-In,NON,1,0,0,0,0,1,0
Charleston,Mt. Pleasant 33,State Senate,37,Write-In,NON,1,0,0,0,0,1,0
Charleston,Mt. Pleasant 34,State Senate,37,Write-In,NON,1,1,0,0,0,0,0
Charleston,Mt. Pleasant 35,State Senate,37,Write-In,NON,3,2,0,0,0,0,1
Charleston,Mt. Pleasant 36,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Mt. Pleasant 39,State Senate,37,Write-In,NON,1,1,0,0,0,0,0
Charleston,North Charleston 9,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State Senate,37,Write-In,NON,0,0,0,0,0,0,0
Charleston,Lincolnville,State Senate,38,Sean Bennett,REP,622,175,0,0,0,149,298
Charleston,Ladson,State Senate,38,Sean Bennett,REP,814,329,0,0,0,154,331
Charleston,Failsafe,State Senate,38,Sean Bennett,REP,2,0,0,0,2,0,0
Charleston,Provisional,State Senate,38,Sean Bennett,REP,5,0,0,5,0,0,0
Charleston,Failsafe Provisional,State Senate,38,Sean Bennett,REP,0,0,0,0,0,0,0
Charleston,Lincolnville,State Senate,38,John Lowe,DEM,797,272,0,0,0,214,311
Charleston,Ladson,State Senate,38,John Lowe,DEM,1292,610,0,0,0,346,336
Charleston,Failsafe,State Senate,38,John Lowe,DEM,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,38,John Lowe,DEM,2,0,0,2,0,0,0
Charleston,Failsafe Provisional,State Senate,38,John Lowe,DEM,0,0,0,0,0,0,0
Charleston,Lincolnville,State Senate,38,Write-In,NON,2,1,0,0,0,0,1
Charleston,Ladson,State Senate,38,Write-In,NON,1,0,0,0,0,0,1
Charleston,Failsafe,State Senate,38,Write-In,NON,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,38,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State Senate,38,Write-In,NON,0,0,0,0,0,0,0
Charleston,James Island 6,State Senate,41,Sandy Senn,REP,44,22,0,0,0,13,9
Charleston,James Island 8A,State Senate,41,Sandy Senn,REP,537,173,0,0,0,301,63
Charleston,James Island 8B,State Senate,41,Sandy Senn,REP,673,316,0,0,0,148,209
Charleston,James Island 9,State Senate,41,Sandy Senn,REP,589,224,0,0,0,124,241
Charleston,James Island 10,State Senate,41,Sandy Senn,REP,598,297,0,0,0,146,155
Charleston,James Island 11,State Senate,41,Sandy Senn,REP,816,374,0,0,0,228,214
Charleston,James Island 12,State Senate,41,Sandy Senn,REP,634,272,0,0,0,228,134
Charleston,James Island 13,State Senate,41,Sandy Senn,REP,795,408,0,0,0,247,140
Charleston,James Island 14,State Senate,41,Sandy Senn,REP,431,176,0,0,0,85,170
Charleston,James Island 15,State Senate,41,Sandy Senn,REP,582,245,0,0,0,115,222
Charleston,James Island 17,State Senate,41,Sandy Senn,REP,661,299,0,0,0,164,198
Charleston,James Island 19,State Senate,41,Sandy Senn,REP,552,262,0,0,0,121,169
Charleston,James Island 20,State Senate,41,Sandy Senn,REP,540,257,0,0,0,116,167
Charleston,James Island 22,State Senate,41,Sandy Senn,REP,598,262,0,0,0,213,123
Charleston,Johns Island 2,State Senate,41,Sandy Senn,REP,2372,1226,0,0,0,594,552
Charleston,Johns Island 3A,State Senate,41,Sandy Senn,REP,1946,990,0,0,0,366,590
Charleston,St. Andrews 1,State Senate,41,Sandy Senn,REP,97,45,0,0,0,36,16
Charleston,St. Andrews 4,State Senate,41,Sandy Senn,REP,669,338,0,0,0,170,161
Charleston,St. Andrews 5,State Senate,41,Sandy Senn,REP,560,264,0,0,0,173,123
Charleston,St. Andrews 6,State Senate,41,Sandy Senn,REP,596,275,0,0,0,148,173
Charleston,St. Andrews 7,State Senate,41,Sandy Senn,REP,719,329,0,0,0,134,256
Charleston,St. Andrews 10,State Senate,41,Sandy Senn,REP,316,132,0,0,0,59,125
Charleston,St. Andrews 11,State Senate,41,Sandy Senn,REP,452,213,0,0,0,137,102
Charleston,St. Andrews 12,State Senate,41,Sandy Senn,REP,495,212,0,0,0,154,129
Charleston,St. Andrews 13,State Senate,41,Sandy Senn,REP,411,185,0,0,0,90,136
Charleston,St. Andrews 14,State Senate,41,Sandy Senn,REP,468,198,0,0,0,105,165
Charleston,St. Andrews 16,State Senate,41,Sandy Senn,REP,441,199,0,0,0,76,166
Charleston,St. Andrews 17,State Senate,41,Sandy Senn,REP,744,344,0,0,0,181,219
Charleston,St. Andrews 18,State Senate,41,Sandy Senn,REP,57,33,0,0,0,8,16
Charleston,St. Andrews 20,State Senate,41,Sandy Senn,REP,659,343,0,0,0,172,144
Charleston,St. Andrews 21,State Senate,41,Sandy Senn,REP,273,112,0,0,0,60,101
Charleston,St. Andrews 22,State Senate,41,Sandy Senn,REP,554,281,0,0,0,128,145
Charleston,St. Andrews 23,State Senate,41,Sandy Senn,REP,288,130,0,0,0,50,108
Charleston,St. Andrews 24,State Senate,41,Sandy Senn,REP,330,170,0,0,0,85,75
Charleston,St. Andrews 26,State Senate,41,Sandy Senn,REP,472,224,0,0,0,73,175
Charleston,St. Andrews 27,State Senate,41,Sandy Senn,REP,1467,839,0,0,0,284,344
Charleston,St. Andrews 28,State Senate,41,Sandy Senn,REP,1190,701,0,0,0,218,271
Charleston,St. Andrews 29,State Senate,41,Sandy Senn,REP,1242,690,0,0,0,271,281
Charleston,St. Andrews 30,State Senate,41,Sandy Senn,REP,665,370,0,0,0,165,130
Charleston,St. Andrews 31,State Senate,41,Sandy Senn,REP,462,256,0,0,0,105,101
Charleston,St. Andrews 32,State Senate,41,Sandy Senn,REP,513,182,0,0,0,111,220
Charleston,St. Andrews 33,State Senate,41,Sandy Senn,REP,377,188,0,0,0,101,88
Charleston,St. Andrews 34,State Senate,41,Sandy Senn,REP,1096,554,0,0,0,257,285
Charleston,St. Andrews 35,State Senate,41,Sandy Senn,REP,879,429,0,0,0,191,259
Charleston,St. Andrews 36,State Senate,41,Sandy Senn,REP,738,348,0,0,0,135,255
Charleston,St. Andrews 37,State Senate,41,Sandy Senn,REP,1802,933,0,0,0,403,466
Charleston,North Charleston 3,State Senate,41,Sandy Senn,REP,531,202,0,0,0,88,241
Charleston,North Charleston 20,State Senate,41,Sandy Senn,REP,250,147,0,0,0,60,43
Charleston,North Charleston 23,State Senate,41,Sandy Senn,REP,512,244,0,0,0,94,174
Charleston,Failsafe,State Senate,41,Sandy Senn,REP,8,0,0,0,8,0,0
Charleston,Provisional,State Senate,41,Sandy Senn,REP,52,0,0,52,0,0,0
Charleston,Failsafe Provisional,State Senate,41,Sandy Senn,REP,1,0,1,0,0,0,0
Charleston,James Island 6,State Senate,41,Sam Skardon,DEM,327,131,0,0,0,126,70
Charleston,James Island 8A,State Senate,41,Sam Skardon,DEM,698,303,0,0,0,314,81
Charleston,James Island 8B,State Senate,41,Sam Skardon,DEM,797,356,0,0,0,288,153
Charleston,James Island 9,State Senate,41,Sam Skardon,DEM,614,316,0,0,0,200,98
Charleston,James Island 10,State Senate,41,Sam Skardon,DEM,615,290,0,0,0,235,90
Charleston,James Island 11,State Senate,41,Sam Skardon,DEM,686,325,0,0,0,253,108
Charleston,James Island 12,State Senate,41,Sam Skardon,DEM,482,213,0,0,0,229,40
Charleston,James Island 13,State Senate,41,Sam Skardon,DEM,573,243,0,0,0,271,59
Charleston,James Island 14,State Senate,41,Sam Skardon,DEM,288,129,0,0,0,81,78
Charleston,James Island 15,State Senate,41,Sam Skardon,DEM,689,316,0,0,0,184,189
Charleston,James Island 17,State Senate,41,Sam Skardon,DEM,697,325,0,0,0,229,143
Charleston,James Island 19,State Senate,41,Sam Skardon,DEM,662,322,0,0,0,224,116
Charleston,James Island 20,State Senate,41,Sam Skardon,DEM,675,346,0,0,0,204,125
Charleston,James Island 22,State Senate,41,Sam Skardon,DEM,631,319,0,0,0,215,97
Charleston,Johns Island 2,State Senate,41,Sam Skardon,DEM,1922,918,0,0,0,750,254
Charleston,Johns Island 3A,State Senate,41,Sam Skardon,DEM,1508,780,0,0,0,489,239
Charleston,St. Andrews 1,State Senate,41,Sam Skardon,DEM,70,37,0,0,0,21,12
Charleston,St. Andrews 4,State Senate,41,Sam Skardon,DEM,568,306,0,0,0,190,72
Charleston,St. Andrews 5,State Senate,41,Sam Skardon,DEM,572,284,0,0,0,226,62
Charleston,St. Andrews 6,State Senate,41,Sam Skardon,DEM,382,184,0,0,0,113,85
Charleston,St. Andrews 7,State Senate,41,Sam Skardon,DEM,642,340,0,0,0,160,142
Charleston,St. Andrews 10,State Senate,41,Sam Skardon,DEM,525,266,0,0,0,145,114
Charleston,St. Andrews 11,State Senate,41,Sam Skardon,DEM,326,167,0,0,0,117,42
Charleston,St. Andrews 12,State Senate,41,Sam Skardon,DEM,395,208,0,0,0,137,50
Charleston,St. Andrews 13,State Senate,41,Sam Skardon,DEM,437,205,0,0,0,127,105
Charleston,St. Andrews 14,State Senate,41,Sam Skardon,DEM,605,285,0,0,0,191,129
Charleston,St. Andrews 16,State Senate,41,Sam Skardon,DEM,421,235,0,0,0,110,76
Charleston,St. Andrews 17,State Senate,41,Sam Skardon,DEM,570,286,0,0,0,157,127
Charleston,St. Andrews 18,State Senate,41,Sam Skardon,DEM,73,45,0,0,0,15,13
Charleston,St. Andrews 20,State Senate,41,Sam Skardon,DEM,1054,501,0,0,0,344,209
Charleston,St. Andrews 21,State Senate,41,Sam Skardon,DEM,333,171,0,0,0,75,87
Charleston,St. Andrews 22,State Senate,41,Sam Skardon,DEM,395,189,0,0,0,139,67
Charleston,St. Andrews 23,State Senate,41,Sam Skardon,DEM,403,203,0,0,0,123,77
Charleston,St. Andrews 24,State Senate,41,Sam Skardon,DEM,582,293,0,0,0,154,135
Charleston,St. Andrews 26,State Senate,41,Sam Skardon,DEM,593,307,0,0,0,190,96
Charleston,St. Andrews 27,State Senate,41,Sam Skardon,DEM,1861,1038,0,0,0,537,286
Charleston,St. Andrews 28,State Senate,41,Sam Skardon,DEM,1284,648,0,0,0,463,173
Charleston,St. Andrews 29,State Senate,41,Sam Skardon,DEM,1354,669,0,0,0,436,249
Charleston,St. Andrews 30,State Senate,41,Sam Skardon,DEM,689,330,0,0,0,264,95
Charleston,St. Andrews 31,State Senate,41,Sam Skardon,DEM,458,225,0,0,0,165,68
Charleston,St. Andrews 32,State Senate,41,Sam Skardon,DEM,396,161,0,0,0,103,132
Charleston,St. Andrews 33,State Senate,41,Sam Skardon,DEM,256,131,0,0,0,82,43
Charleston,St. Andrews 34,State Senate,41,Sam Skardon,DEM,778,384,0,0,0,276,118
Charleston,St. Andrews 35,State Senate,41,Sam Skardon,DEM,542,277,0,0,0,182,83
Charleston,St. Andrews 36,State Senate,41,Sam Skardon,DEM,566,281,0,0,0,183,102
Charleston,St. Andrews 37,State Senate,41,Sam Skardon,DEM,1662,835,0,0,0,607,220
Charleston,North Charleston 3,State Senate,41,Sam Skardon,DEM,403,174,0,0,0,108,121
Charleston,North Charleston 20,State Senate,41,Sam Skardon,DEM,312,167,0,0,0,79,66
Charleston,North Charleston 23,State Senate,41,Sam Skardon,DEM,946,524,0,0,0,198,224
Charleston,Failsafe,State Senate,41,Sam Skardon,DEM,17,0,0,0,17,0,0
Charleston,Provisional,State Senate,41,Sam Skardon,DEM,41,0,0,41,0,0,0
Charleston,Failsafe Provisional,State Senate,41,Sam Skardon,DEM,1,0,1,0,0,0,0
Charleston,James Island 6,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,James Island 8A,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,James Island 8B,State Senate,41,Write-In,NON,2,1,0,0,0,1,0
Charleston,James Island 9,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,James Island 10,State Senate,41,Write-In,NON,3,1,0,0,0,1,1
Charleston,James Island 11,State Senate,41,Write-In,NON,2,1,0,0,0,1,0
Charleston,James Island 12,State Senate,41,Write-In,NON,1,0,0,0,0,1,0
Charleston,James Island 13,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,James Island 14,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,James Island 15,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,James Island 17,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,James Island 19,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,James Island 20,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,James Island 22,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,Johns Island 2,State Senate,41,Write-In,NON,4,0,0,0,0,2,2
Charleston,Johns Island 3A,State Senate,41,Write-In,NON,2,0,0,0,0,1,1
Charleston,St. Andrews 1,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 4,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 5,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 6,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 7,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 10,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 11,State Senate,41,Write-In,NON,2,1,0,0,0,0,1
Charleston,St. Andrews 12,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 13,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,St. Andrews 14,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,St. Andrews 16,State Senate,41,Write-In,NON,1,0,0,0,0,0,1
Charleston,St. Andrews 17,State Senate,41,Write-In,NON,2,1,0,0,0,1,0
Charleston,St. Andrews 18,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 20,State Senate,41,Write-In,NON,2,0,0,0,0,0,2
Charleston,St. Andrews 21,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 22,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 23,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 24,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 26,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 27,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 28,State Senate,41,Write-In,NON,3,1,0,0,0,0,2
Charleston,St. Andrews 29,State Senate,41,Write-In,NON,2,2,0,0,0,0,0
Charleston,St. Andrews 30,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 31,State Senate,41,Write-In,NON,1,1,0,0,0,0,0
Charleston,St. Andrews 32,State Senate,41,Write-In,NON,2,1,0,0,0,0,1
Charleston,St. Andrews 33,State Senate,41,Write-In,NON,1,0,0,0,0,1,0
Charleston,St. Andrews 34,State Senate,41,Write-In,NON,3,2,0,0,0,0,1
Charleston,St. Andrews 35,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 36,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,St. Andrews 37,State Senate,41,Write-In,NON,3,0,0,0,0,1,2
Charleston,North Charleston 3,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,North Charleston 20,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,North Charleston 23,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,Provisional,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State Senate,41,Write-In,NON,0,0,0,0,0,0,0
Charleston,Deer Park 2A,State Senate,42,Marlon Kimpson,DEM,973,491,0,0,0,204,278
Charleston,Deer Park 2C,State Senate,42,Marlon Kimpson,DEM,507,230,0,0,0,129,148
Charleston,Deer Park 3,State Senate,42,Marlon Kimpson,DEM,959,514,0,0,0,143,302
Charleston,Charleston 8,State Senate,42,Marlon Kimpson,DEM,692,371,0,0,0,124,197
Charleston,Charleston 9,State Senate,42,Marlon Kimpson,DEM,461,245,0,0,0,103,113
Charleston,Charleston 10,State Senate,42,Marlon Kimpson,DEM,255,113,0,0,0,56,86
Charleston,Charleston 11,State Senate,42,Marlon Kimpson,DEM,687,381,0,0,0,142,164
Charleston,Charleston 12,State Senate,42,Marlon Kimpson,DEM,939,507,0,0,0,211,221
Charleston,Charleston 13,State Senate,42,Marlon Kimpson,DEM,751,404,0,0,0,200,147
Charleston,Charleston 14,State Senate,42,Marlon Kimpson,DEM,558,303,0,0,0,122,133
Charleston,Charleston 15,State Senate,42,Marlon Kimpson,DEM,678,289,0,0,0,74,315
Charleston,Charleston 16,State Senate,42,Marlon Kimpson,DEM,736,396,0,0,0,178,162
Charleston,Charleston 17,State Senate,42,Marlon Kimpson,DEM,758,446,0,0,0,212,100
Charleston,Charleston 18,State Senate,42,Marlon Kimpson,DEM,893,492,0,0,0,162,239
Charleston,Charleston 19,State Senate,42,Marlon Kimpson,DEM,520,281,0,0,0,142,97
Charleston,Charleston 20,State Senate,42,Marlon Kimpson,DEM,913,535,0,0,0,268,110
