county,precinct,office,district,party,candidate,votes,provisional,failsafe,absentee_by_mail,failsafe_provisional,early_voting,election_day
Charleston,North Charleston 22,School Board of Trustees District 6,,NON,Erica Cokley,124,0,0,2,0,32,90
Charleston,North Charleston 23,School Board of Trustees District 6,,NON,Erica Cokley,4,0,0,0,0,3,1
Charleston,Failsafe,School Board of Trustees District 6,,NON,Erica Cokley,16,0,16,0,0,0,0
Charleston,Provisional,School Board of Trustees District 6,,NON,Erica Cokley,7,7,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 6,,NON,Erica Cokley,0,0,0,0,0,0,0
Charleston,St. Andrews 1,School Board of Trustees District 6,,NON,Lee Runyon,33,0,0,4,0,19,10
Charleston,St. Andrews 2,School Board of Trustees District 6,,NON,Lee Runyon,141,0,0,6,0,57,78
Charleston,St. Andrews 3,School Board of Trustees District 6,,NON,Lee Runyon,117,0,0,5,0,30,82
Charleston,St. Andrews 5,School Board of Trustees District 6,,NON,Lee Runyon,277,0,0,23,0,140,114
Charleston,St. Andrews 8,School Board of Trustees District 6,,NON,Lee Runyon,64,0,0,2,0,28,34
Charleston,St. Andrews 9,School Board of Trustees District 6,,NON,Lee Runyon,43,0,0,1,0,20,22
Charleston,St. Andrews 15,School Board of Trustees District 6,,NON,Lee Runyon,44,0,0,4,0,14,26
Charleston,St. Andrews 18,School Board of Trustees District 6,,NON,Lee Runyon,64,0,0,3,0,33,28
Charleston,St. Andrews 25,School Board of Trustees District 6,,NON,Lee Runyon,102,0,0,4,0,50,48
Charleston,St. Andrews 26,School Board of Trustees District 6,,NON,Lee Runyon,164,0,0,5,0,90,69
Charleston,St. Andrews 27,School Board of Trustees District 6,,NON,Lee Runyon,458,0,0,16,0,218,224
Charleston,St. Andrews 28,School Board of Trustees District 6,,NON,Lee Runyon,447,0,0,12,0,231,204
Charleston,St. Andrews 29,School Board of Trustees District 6,,NON,Lee Runyon,395,0,0,17,0,196,182
Charleston,St. Andrews 33,School Board of Trustees District 6,,NON,Lee Runyon,6,0,0,1,0,3,2
Charleston,St. Andrews 36,School Board of Trustees District 6,,NON,Lee Runyon,2,0,0,0,0,2,0
Charleston,St. Andrews 37,School Board of Trustees District 6,,NON,Lee Runyon,566,0,0,12,0,260,294
Charleston,North Charleston 18,School Board of Trustees District 6,,NON,Lee Runyon,2,0,0,0,0,2,0
Charleston,North Charleston 20,School Board of Trustees District 6,,NON,Lee Runyon,69,0,0,4,0,28,37
Charleston,North Charleston 21,School Board of Trustees District 6,,NON,Lee Runyon,52,0,0,4,0,15,33
Charleston,North Charleston 22,School Board of Trustees District 6,,NON,Lee Runyon,38,0,0,1,0,15,22
Charleston,North Charleston 23,School Board of Trustees District 6,,NON,Lee Runyon,6,0,0,1,0,2,3
Charleston,Failsafe,School Board of Trustees District 6,,NON,Lee Runyon,3,0,3,0,0,0,0
Charleston,Provisional,School Board of Trustees District 6,,NON,Lee Runyon,5,5,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 6,,NON,Lee Runyon,0,0,0,0,0,0,0
Charleston,St. Andrews 1,School Board of Trustees District 6,,NON,Eric Thome,44,0,0,5,0,21,18
Charleston,St. Andrews 2,School Board of Trustees District 6,,NON,Eric Thome,178,0,0,8,0,72,98
Charleston,St. Andrews 3,School Board of Trustees District 6,,NON,Eric Thome,149,0,0,5,0,58,86
Charleston,St. Andrews 5,School Board of Trustees District 6,,NON,Eric Thome,300,0,0,16,0,127,157
Charleston,St. Andrews 8,School Board of Trustees District 6,,NON,Eric Thome,70,0,0,2,0,29,39
Charleston,St. Andrews 9,School Board of Trustees District 6,,NON,Eric Thome,54,0,0,3,0,18,33
Charleston,St. Andrews 15,School Board of Trustees District 6,,NON,Eric Thome,66,0,0,3,0,24,39
Charleston,St. Andrews 18,School Board of Trustees District 6,,NON,Eric Thome,73,0,0,2,0,23,48
Charleston,St. Andrews 25,School Board of Trustees District 6,,NON,Eric Thome,111,0,0,5,0,53,53
Charleston,St. Andrews 26,School Board of Trustees District 6,,NON,Eric Thome,144,0,0,10,0,62,72
Charleston,St. Andrews 27,School Board of Trustees District 6,,NON,Eric Thome,263,0,0,4,0,111,148
Charleston,St. Andrews 28,School Board of Trustees District 6,,NON,Eric Thome,258,0,0,14,0,115,129
Charleston,St. Andrews 29,School Board of Trustees District 6,,NON,Eric Thome,347,0,0,17,0,161,169
Charleston,St. Andrews 33,School Board of Trustees District 6,,NON,Eric Thome,5,0,0,0,0,0,5
Charleston,St. Andrews 36,School Board of Trustees District 6,,NON,Eric Thome,1,0,0,0,0,1,0
Charleston,St. Andrews 37,School Board of Trustees District 6,,NON,Eric Thome,515,0,0,16,0,189,310
Charleston,North Charleston 18,School Board of Trustees District 6,,NON,Eric Thome,8,0,0,0,0,6,2
Charleston,North Charleston 20,School Board of Trustees District 6,,NON,Eric Thome,46,0,0,3,0,22,21
Charleston,North Charleston 21,School Board of Trustees District 6,,NON,Eric Thome,68,0,0,2,0,27,39
Charleston,North Charleston 22,School Board of Trustees District 6,,NON,Eric Thome,49,0,0,4,0,12,33
Charleston,North Charleston 23,School Board of Trustees District 6,,NON,Eric Thome,5,0,0,0,0,1,4
Charleston,Failsafe,School Board of Trustees District 6,,NON,Eric Thome,3,0,3,0,0,0,0
Charleston,Provisional,School Board of Trustees District 6,,NON,Eric Thome,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 6,,NON,Eric Thome,0,0,0,0,0,0,0
Charleston,St. Andrews 1,School Board of Trustees District 6,,NON,Samuel Whatley II,12,0,0,0,0,7,5
Charleston,St. Andrews 2,School Board of Trustees District 6,,NON,Samuel Whatley II,18,0,0,0,0,5,13
Charleston,St. Andrews 3,School Board of Trustees District 6,,NON,Samuel Whatley II,28,0,0,3,0,11,14
Charleston,St. Andrews 5,School Board of Trustees District 6,,NON,Samuel Whatley II,17,0,0,0,0,7,10
Charleston,St. Andrews 8,School Board of Trustees District 6,,NON,Samuel Whatley II,22,0,0,2,0,14,6
Charleston,St. Andrews 9,School Board of Trustees District 6,,NON,Samuel Whatley II,31,0,0,3,0,13,15
Charleston,St. Andrews 15,School Board of Trustees District 6,,NON,Samuel Whatley II,35,0,0,2,0,19,14
Charleston,St. Andrews 18,School Board of Trustees District 6,,NON,Samuel Whatley II,27,0,0,1,0,15,11
Charleston,St. Andrews 25,School Board of Trustees District 6,,NON,Samuel Whatley II,27,0,0,1,0,16,10
Charleston,St. Andrews 26,School Board of Trustees District 6,,NON,Samuel Whatley II,30,0,0,1,0,20,9
Charleston,St. Andrews 27,School Board of Trustees District 6,,NON,Samuel Whatley II,65,0,0,1,0,36,28
Charleston,St. Andrews 28,School Board of Trustees District 6,,NON,Samuel Whatley II,76,0,0,4,0,35,37
Charleston,St. Andrews 29,School Board of Trustees District 6,,NON,Samuel Whatley II,69,0,0,0,0,29,40
Charleston,St. Andrews 33,School Board of Trustees District 6,,NON,Samuel Whatley II,3,0,0,0,0,1,2
Charleston,St. Andrews 36,School Board of Trustees District 6,,NON,Samuel Whatley II,0,0,0,0,0,0,0
Charleston,St. Andrews 37,School Board of Trustees District 6,,NON,Samuel Whatley II,90,0,0,3,0,44,43
Charleston,North Charleston 18,School Board of Trustees District 6,,NON,Samuel Whatley II,1,0,0,0,0,0,1
Charleston,North Charleston 20,School Board of Trustees District 6,,NON,Samuel Whatley II,39,0,0,0,0,16,23
Charleston,North Charleston 21,School Board of Trustees District 6,,NON,Samuel Whatley II,28,0,0,1,0,8,19
Charleston,North Charleston 22,School Board of Trustees District 6,,NON,Samuel Whatley II,27,0,0,0,0,5,22
Charleston,North Charleston 23,School Board of Trustees District 6,,NON,Samuel Whatley II,1,0,0,0,0,1,0
Charleston,Failsafe,School Board of Trustees District 6,,NON,Samuel Whatley II,1,0,1,0,0,0,0
Charleston,Provisional,School Board of Trustees District 6,,NON,Samuel Whatley II,3,3,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 6,,NON,Samuel Whatley II,0,0,0,0,0,0,0
Charleston,St. Andrews 1,School Board of Trustees District 6,,NON,Write-In,1,0,0,0,0,1,0
Charleston,St. Andrews 2,School Board of Trustees District 6,,NON,Write-In,1,0,0,0,0,0,1
Charleston,St. Andrews 3,School Board of Trustees District 6,,NON,Write-In,3,0,0,2,0,0,1
Charleston,St. Andrews 5,School Board of Trustees District 6,,NON,Write-In,4,0,0,0,0,3,1
Charleston,St. Andrews 8,School Board of Trustees District 6,,NON,Write-In,1,0,0,1,0,0,0
Charleston,St. Andrews 9,School Board of Trustees District 6,,NON,Write-In,2,0,0,0,0,1,1
Charleston,St. Andrews 15,School Board of Trustees District 6,,NON,Write-In,2,0,0,0,0,1,1
Charleston,St. Andrews 18,School Board of Trustees District 6,,NON,Write-In,4,0,0,0,0,2,2
Charleston,St. Andrews 25,School Board of Trustees District 6,,NON,Write-In,3,0,0,0,0,0,3
Charleston,St. Andrews 26,School Board of Trustees District 6,,NON,Write-In,5,0,0,0,0,1,4
Charleston,St. Andrews 27,School Board of Trustees District 6,,NON,Write-In,8,0,0,0,0,3,5
Charleston,St. Andrews 28,School Board of Trustees District 6,,NON,Write-In,9,0,0,0,0,7,2
Charleston,St. Andrews 29,School Board of Trustees District 6,,NON,Write-In,3,0,0,0,0,0,3
Charleston,St. Andrews 33,School Board of Trustees District 6,,NON,Write-In,2,0,0,0,0,2,0
Charleston,St. Andrews 36,School Board of Trustees District 6,,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 37,School Board of Trustees District 6,,NON,Write-In,15,0,0,0,0,5,10
Charleston,North Charleston 18,School Board of Trustees District 6,,NON,Write-In,1,0,0,1,0,0,0
Charleston,North Charleston 20,School Board of Trustees District 6,,NON,Write-In,1,0,0,1,0,0,0
Charleston,North Charleston 21,School Board of Trustees District 6,,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 22,School Board of Trustees District 6,,NON,Write-In,1,0,0,0,0,0,1
Charleston,North Charleston 23,School Board of Trustees District 6,,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe,School Board of Trustees District 6,,NON,Write-In,2,0,2,0,0,0,0
Charleston,Provisional,School Board of Trustees District 6,,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 6,,NON,Write-In,0,0,0,0,0,0,0
Charleston,Edisto Island,School Board of Trustees District 8,,NON,Travis Bedson,305,0,0,17,0,82,206
Charleston,Wadmalaw Island 1,School Board of Trustees District 8,,NON,Travis Bedson,171,0,0,7,0,78,86
Charleston,Wadmalaw Island 2,School Board of Trustees District 8,,NON,Travis Bedson,164,0,0,10,0,71,83
Charleston,James Island 1A,School Board of Trustees District 8,,NON,Travis Bedson,18,0,0,0,0,10,8
Charleston,James Island 1B,School Board of Trustees District 8,,NON,Travis Bedson,48,0,0,1,0,28,19
Charleston,James Island 3,School Board of Trustees District 8,,NON,Travis Bedson,35,0,0,1,0,11,23
Charleston,James Island 6,School Board of Trustees District 8,,NON,Travis Bedson,14,0,0,0,0,6,8
Charleston,James Island 7,School Board of Trustees District 8,,NON,Travis Bedson,24,0,0,0,0,8,16
Charleston,James Island 8A,School Board of Trustees District 8,,NON,Travis Bedson,41,0,0,1,0,16,24
Charleston,James Island 8B,School Board of Trustees District 8,,NON,Travis Bedson,3,0,0,0,0,1,2
Charleston,James Island 17,School Board of Trustees District 8,,NON,Travis Bedson,22,0,0,1,0,8,13
Charleston,James Island 20,School Board of Trustees District 8,,NON,Travis Bedson,2,0,0,0,0,1,1
Charleston,Johns Island 1A,School Board of Trustees District 8,,NON,Travis Bedson,376,0,0,29,0,188,159
Charleston,Johns Island 1B,School Board of Trustees District 8,,NON,Travis Bedson,274,0,0,15,0,123,136
Charleston,Johns Island 2,School Board of Trustees District 8,,NON,Travis Bedson,637,0,0,6,0,356,275
Charleston,Johns Island 3A,School Board of Trustees District 8,,NON,Travis Bedson,807,0,0,14,0,408,385
Charleston,Johns Island 3B,School Board of Trustees District 8,,NON,Travis Bedson,147,0,0,4,0,73,70
Charleston,Johns Island 4,School Board of Trustees District 8,,NON,Travis Bedson,166,0,0,9,0,78,79
Charleston,St. Pauls 1,School Board of Trustees District 8,,NON,Travis Bedson,69,0,0,6,0,26,37
Charleston,St. Pauls 2A,School Board of Trustees District 8,,NON,Travis Bedson,87,0,0,8,0,32,47
Charleston,St. Pauls 2B,School Board of Trustees District 8,,NON,Travis Bedson,147,0,0,12,0,52,83
Charleston,St. Pauls 3,School Board of Trustees District 8,,NON,Travis Bedson,463,0,0,11,0,278,174
Charleston,St. Pauls 4,School Board of Trustees District 8,,NON,Travis Bedson,107,0,0,3,0,43,61
Charleston,St. Pauls 5,School Board of Trustees District 8,,NON,Travis Bedson,140,0,0,5,0,70,65
Charleston,St. Pauls 6,School Board of Trustees District 8,,NON,Travis Bedson,386,0,0,15,0,204,167
Charleston,St. Andrews 27,School Board of Trustees District 8,,NON,Travis Bedson,94,0,0,5,0,52,37
Charleston,Failsafe,School Board of Trustees District 8,,NON,Travis Bedson,2,0,2,0,0,0,0
Charleston,Provisional,School Board of Trustees District 8,,NON,Travis Bedson,4,4,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 8,,NON,Travis Bedson,0,0,0,0,0,0,0
Charleston,Edisto Island,School Board of Trustees District 8,,NON,Helen Davis-Frazier,146,0,0,10,0,49,87
Charleston,Wadmalaw Island 1,School Board of Trustees District 8,,NON,Helen Davis-Frazier,81,0,0,2,0,42,37
Charleston,Wadmalaw Island 2,School Board of Trustees District 8,,NON,Helen Davis-Frazier,97,0,0,8,0,46,43
Charleston,James Island 1A,School Board of Trustees District 8,,NON,Helen Davis-Frazier,33,0,0,0,0,20,13
Charleston,James Island 1B,School Board of Trustees District 8,,NON,Helen Davis-Frazier,153,0,0,15,0,102,36
Charleston,James Island 3,School Board of Trustees District 8,,NON,Helen Davis-Frazier,132,0,0,9,0,63,60
Charleston,James Island 6,School Board of Trustees District 8,,NON,Helen Davis-Frazier,57,0,0,10,0,27,20
Charleston,James Island 7,School Board of Trustees District 8,,NON,Helen Davis-Frazier,27,0,0,1,0,17,9
Charleston,James Island 8A,School Board of Trustees District 8,,NON,Helen Davis-Frazier,51,0,0,7,0,32,12
Charleston,James Island 8B,School Board of Trustees District 8,,NON,Helen Davis-Frazier,6,0,0,2,0,3,1
Charleston,James Island 17,School Board of Trustees District 8,,NON,Helen Davis-Frazier,30,0,0,1,0,15,14
Charleston,James Island 20,School Board of Trustees District 8,,NON,Helen Davis-Frazier,19,0,0,3,0,9,7
Charleston,Johns Island 1A,School Board of Trustees District 8,,NON,Helen Davis-Frazier,148,0,0,11,0,97,40
Charleston,Johns Island 1B,School Board of Trustees District 8,,NON,Helen Davis-Frazier,182,0,0,16,0,103,63
Charleston,Johns Island 2,School Board of Trustees District 8,,NON,Helen Davis-Frazier,389,0,0,6,0,222,161
Charleston,Johns Island 3A,School Board of Trustees District 8,,NON,Helen Davis-Frazier,429,0,0,21,0,224,184
Charleston,Johns Island 3B,School Board of Trustees District 8,,NON,Helen Davis-Frazier,107,0,0,7,0,54,46
Charleston,Johns Island 4,School Board of Trustees District 8,,NON,Helen Davis-Frazier,102,0,0,5,0,67,30
Charleston,St. Pauls 1,School Board of Trustees District 8,,NON,Helen Davis-Frazier,63,0,0,1,0,35,27
Charleston,St. Pauls 2A,School Board of Trustees District 8,,NON,Helen Davis-Frazier,55,0,0,2,0,25,28
Charleston,St. Pauls 2B,School Board of Trustees District 8,,NON,Helen Davis-Frazier,114,0,0,2,0,54,58
Charleston,St. Pauls 3,School Board of Trustees District 8,,NON,Helen Davis-Frazier,171,0,0,7,0,112,52
Charleston,St. Pauls 4,School Board of Trustees District 8,,NON,Helen Davis-Frazier,128,0,0,10,0,70,48
Charleston,St. Pauls 5,School Board of Trustees District 8,,NON,Helen Davis-Frazier,78,0,0,7,0,31,40
Charleston,St. Pauls 6,School Board of Trustees District 8,,NON,Helen Davis-Frazier,130,0,0,8,0,76,46
Charleston,St. Andrews 27,School Board of Trustees District 8,,NON,Helen Davis-Frazier,117,0,0,9,0,54,54
Charleston,Failsafe,School Board of Trustees District 8,,NON,Helen Davis-Frazier,3,0,3,0,0,0,0
Charleston,Provisional,School Board of Trustees District 8,,NON,Helen Davis-Frazier,4,4,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 8,,NON,Helen Davis-Frazier,0,0,0,0,0,0,0
Charleston,Edisto Island,School Board of Trustees District 8,,NON,Darlene Dunmeyer,269,0,0,68,0,98,103
Charleston,Wadmalaw Island 1,School Board of Trustees District 8,,NON,Darlene Dunmeyer,152,0,0,8,0,88,56
Charleston,Wadmalaw Island 2,School Board of Trustees District 8,,NON,Darlene Dunmeyer,189,0,0,15,0,101,73
Charleston,James Island 1A,School Board of Trustees District 8,,NON,Darlene Dunmeyer,30,0,0,1,0,16,13
Charleston,James Island 1B,School Board of Trustees District 8,,NON,Darlene Dunmeyer,127,0,0,15,0,87,25
Charleston,James Island 3,School Board of Trustees District 8,,NON,Darlene Dunmeyer,92,0,0,11,0,37,44
Charleston,James Island 6,School Board of Trustees District 8,,NON,Darlene Dunmeyer,51,0,0,5,0,23,23
Charleston,James Island 7,School Board of Trustees District 8,,NON,Darlene Dunmeyer,40,0,0,5,0,13,22
Charleston,James Island 8A,School Board of Trustees District 8,,NON,Darlene Dunmeyer,58,0,0,2,0,40,16
Charleston,James Island 8B,School Board of Trustees District 8,,NON,Darlene Dunmeyer,10,0,0,2,0,6,2
Charleston,James Island 17,School Board of Trustees District 8,,NON,Darlene Dunmeyer,22,0,0,2,0,11,9
Charleston,James Island 20,School Board of Trustees District 8,,NON,Darlene Dunmeyer,18,0,0,1,0,10,7
Charleston,Johns Island 1A,School Board of Trustees District 8,,NON,Darlene Dunmeyer,222,0,0,20,0,137,65
Charleston,Johns Island 1B,School Board of Trustees District 8,,NON,Darlene Dunmeyer,273,0,0,19,0,161,93
Charleston,Johns Island 2,School Board of Trustees District 8,,NON,Darlene Dunmeyer,498,0,0,24,0,274,200
Charleston,Johns Island 3A,School Board of Trustees District 8,,NON,Darlene Dunmeyer,607,0,0,27,0,353,227
Charleston,Johns Island 3B,School Board of Trustees District 8,,NON,Darlene Dunmeyer,127,0,0,23,0,65,39
Charleston,Johns Island 4,School Board of Trustees District 8,,NON,Darlene Dunmeyer,140,0,0,5,0,89,46
Charleston,St. Pauls 1,School Board of Trustees District 8,,NON,Darlene Dunmeyer,170,0,0,3,0,72,95
Charleston,St. Pauls 2A,School Board of Trustees District 8,,NON,Darlene Dunmeyer,129,0,0,9,0,69,51
Charleston,St. Pauls 2B,School Board of Trustees District 8,,NON,Darlene Dunmeyer,276,0,0,24,0,146,106
Charleston,St. Pauls 3,School Board of Trustees District 8,,NON,Darlene Dunmeyer,289,0,0,21,0,172,96
Charleston,St. Pauls 4,School Board of Trustees District 8,,NON,Darlene Dunmeyer,346,0,0,29,0,200,117
Charleston,St. Pauls 5,School Board of Trustees District 8,,NON,Darlene Dunmeyer,153,0,0,16,0,71,66
Charleston,St. Pauls 6,School Board of Trustees District 8,,NON,Darlene Dunmeyer,402,0,0,32,0,240,130
Charleston,St. Andrews 27,School Board of Trustees District 8,,NON,Darlene Dunmeyer,156,0,0,17,0,102,37
Charleston,Failsafe,School Board of Trustees District 8,,NON,Darlene Dunmeyer,5,0,5,0,0,0,0
Charleston,Provisional,School Board of Trustees District 8,,NON,Darlene Dunmeyer,7,7,0,0,0,0,0
Charleston,Failsafe Provisional,School Board of Trustees District 8,,NON,Darlene Dunmeyer,0,0,0,0,0,0,0
Charleston,Edisto Island,School Board of Trustees District 8,,NON,Doris Johnson,57,0,0,5,0,20,32
Charleston,Wadmalaw Island 1,School Board of Trustees District 8,,NON,Doris Johnson,62,0,0,2,0,32,28
Charleston,Wadmalaw Island 2,School Board of Trustees District 8,,NON,Doris Johnson,56,0,0,3,0,30,23
Charleston,James Island 1A,School Board of Trustees District 8,,NON,Doris Johnson,14,0,0,3,0,7,4
